engine_id,mission_id,window_start_time,window_end_time,anomaly_score,anomaly_alert,normal_probability,fault_probability,predicted_faults,fault_probability_misfire,fault_probability_injector_degradation,fault_probability_turbo_issue,fault_probability_lubrication_issue,fault_probability_sensor_drift,fault_probability_overheating,fault_probability_electrical_fault,fault_probability_bearing_fault,rul_mean_hours,rul_lower_hours,rul_upper_hours,health_index,data_quality_warning,gt_anomaly,gt_faults,gt_rul_hours,gt_health_index,mission_risk
fault_eng_002,injector_degradation_002,805.0,814.5,0.9996525824069977,True,0.0006317496299743652,0.9993682503700256,injector_degradation,0.11533486098051071,0.9979409575462341,0.0006759813404642045,0.00012899063585791737,0.16580712795257568,0.08611565828323364,0.00036204533535055816,0.06136953830718994,1.5692847967147827,1.3258968591690063,2.5585789680480957,43.232574462890625,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,810.0,819.5,0.9994540393352509,True,0.0009927153587341309,0.9990072846412659,injector_degradation,0.16598357260227203,0.9975827932357788,0.0009864254388958216,0.00012910975783597678,0.20718026161193848,0.06286002695560455,0.0003565560618881136,0.0501227043569088,1.8274699449539185,1.6369662284851074,2.8994271755218506,44.08135986328125,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,815.0,824.5,0.999318140745163,True,0.001239776611328125,0.9987602233886719,injector_degradation,0.14380936324596405,0.9984160661697388,0.0007189013413153589,7.496944454032928e-05,0.1522282510995865,0.06847109645605087,0.00029075759812258184,0.04185637831687927,1.6692157983779907,1.4269274473190308,2.690988540649414,43.48020935058594,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,820.0,829.5,0.9996313631534577,True,0.000670313835144043,0.999329686164856,injector_degradation,0.09106238931417465,0.9977210164070129,0.0021533688995987177,6.379816477419809e-05,0.22272264957427979,0.05955220386385918,0.0005104573792777956,0.05345017462968826,1.5947514772415161,1.3669257164001465,2.5795674324035645,42.81966781616211,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,825.0,834.5,0.999626237154007,True,0.0006796121597290039,0.999320387840271,injector_degradation,0.094420425593853,0.997916042804718,0.0020054031629115343,5.294410220813006e-05,0.21663537621498108,0.05242246761918068,0.0003512773255351931,0.044451456516981125,1.6904802322387695,1.4819254875183105,2.7518866062164307,43.62234115600586,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,830.0,839.5,0.9998929679393769,True,0.0001946091651916504,0.9998053908348083,injector_degradation,0.08777772635221481,0.9966709017753601,0.0007899623014964163,9.298174700234085e-05,0.20485857129096985,0.14982955157756805,0.00025350754731334746,0.051129113882780075,1.6493470668792725,1.378730058670044,2.727447509765625,42.6144905090332,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,835.0,844.5,0.9996138799322023,True,0.0002726912498474121,0.9997273087501526,injector_degradation,0.24649754166603088,0.9969173669815063,0.002119820797815919,5.123810115037486e-05,0.23618368804454803,0.018073486164212227,0.00043764658039435744,0.04934883117675781,1.6648410558700562,1.4427292346954346,2.7034502029418945,41.19999313354492,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,840.0,849.5,0.9990724503993988,True,0.0016864538192749023,0.9983135461807251,injector_degradation,0.08694252371788025,0.9982298016548157,0.0005470127216540277,7.999663648661226e-05,0.12875688076019287,0.12358730286359787,0.00028868019580841064,0.034195832908153534,1.737807035446167,1.5138423442840576,2.7488479614257812,43.7100944519043,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,845.0,854.5,0.9999167501926423,True,0.0001513957977294922,0.9998486042022705,injector_degradation,0.1915539652109146,0.9970698356628418,0.0011466165306046605,8.353800512850285e-05,0.18524408340454102,0.06094827875494957,0.00039413728518411517,0.044784706085920334,1.8650143146514893,1.657451868057251,2.9824178218841553,42.466922760009766,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,850.0,859.5,0.9963167488574982,True,0.006696879863739014,0.993303120136261,injector_degradation,0.13876421749591827,0.9968348145484924,0.0009523859480395913,9.635311289457604e-05,0.3636765778064728,0.028739968314766884,0.0003613482986111194,0.0717548280954361,1.6821097135543823,1.4228664636611938,2.7541260719299316,42.16731262207031,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,855.0,864.5,0.998028026611699,True,0.0003025531768798828,0.9996974468231201,injector_degradation,0.18586105108261108,0.9955980181694031,0.0005149489734321833,3.380353155080229e-05,0.44726675748825073,0.02905454859137535,0.00013487195246852934,0.06316456198692322,1.6724748611450195,1.371566653251648,2.7596890926361084,40.22846984863281,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,860.0,869.5,0.9940791975405058,True,0.0006493926048278809,0.9993506073951721,injector_degradation,0.18823663890361786,0.9976823329925537,0.0002869979362003505,1.7339925761916675e-05,0.2499697208404541,0.032241322100162506,0.00014676271530333906,0.019568579271435738,1.4745768308639526,1.1493154764175415,2.4396467208862305,40.19028091430664,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,865.0,874.5,0.9998017728328705,True,0.0003604888916015625,0.9996395111083984,injector_degradation,0.1788318157196045,0.9989811778068542,0.00019601492385845631,6.004828719596844e-06,0.1021200567483902,0.03643595054745674,0.00011938573879888281,0.008497800678014755,1.5946719646453857,1.3860057592391968,2.4585862159729004,43.734657287597656,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,870.0,879.5,0.9677198857484005,True,0.00036323070526123047,0.9996367692947388,injector_degradation,0.2121419608592987,0.9986579418182373,0.0002674741263035685,9.447411684959661e-06,0.11223491281270981,0.03029734641313553,0.00011872388131450862,0.01298659760504961,1.2458173036575317,1.0314215421676636,2.0053555965423584,40.60612106323242,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,875.0,884.5,0.9717536663067868,True,0.0017664432525634766,0.9982335567474365,injector_degradation,0.21535933017730713,0.9982512593269348,0.00013149314327165484,3.151296914438717e-05,0.18900494277477264,0.0210424792021513,0.0002531865320634097,0.03573411703109741,1.2024013996124268,0.9654890298843384,1.962565302848816,41.232208251953125,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,880.0,889.5,0.9385386473909225,True,0.0020056962966918945,0.9979943037033081,injector_degradation,0.20151866972446442,0.9963235855102539,0.00039901811396703124,5.738600520999171e-05,0.2188216596841812,0.05856776982545853,0.00027527124620974064,0.04185749590396881,1.1569106578826904,0.928433895111084,1.902095913887024,41.200355529785156,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,885.0,894.5,0.9558400446219049,True,0.001012265682220459,0.9989877343177795,injector_degradation,0.2877432703971863,0.9974863529205322,0.000747118960134685,3.977957021561451e-05,0.29701241850852966,0.020237144082784653,0.00023160425189416856,0.052734375,1.1544973850250244,0.9232746958732605,1.8382623195648193,40.34712219238281,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,890.0,899.5,0.9320051886265452,True,0.000626981258392334,0.9993730187416077,injector_degradation,0.40258216857910156,0.996113657951355,0.00048286671517416835,8.467535371892154e-05,0.23117437958717346,0.01650148816406727,0.0003364417643751949,0.07718955725431442,1.13493013381958,0.9448644518852234,1.8213787078857422,39.9306755065918,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,895.0,904.5,0.9102926702048526,True,0.0014469027519226074,0.9985530972480774,injector_degradation,0.23625260591506958,0.9918206930160522,0.0005074730725027621,0.0001403514324920252,0.4055494964122772,0.039698276668787,0.00038399052573367953,0.12530510127544403,1.115785002708435,0.9115940928459167,1.7692781686782837,39.313724517822266,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,900.0,909.5,0.9030703767900643,True,0.02956533432006836,0.9704346656799316,injector_degradation,0.21840810775756836,0.9852714538574219,0.01449434645473957,0.0002472913474775851,0.47033536434173584,0.11939509958028793,0.0007493974990211427,0.14946754276752472,1.2323750257492065,1.0868242979049683,1.988277554512024,41.696014404296875,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,905.0,914.5,0.8653275212735194,True,0.005402684211730957,0.994597315788269,injector_degradation,0.10400154441595078,0.9145624041557312,0.03615707904100418,0.00040771847125142813,0.7458069920539856,0.4375595450401306,0.0019264341099187732,0.20119783282279968,1.2390222549438477,1.0210707187652588,1.7950812578201294,43.45205307006836,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,910.0,919.5,0.999705332517624,True,0.0005357861518859863,0.999464213848114,injector_degradation,0.34978190064430237,0.9949236512184143,0.007341099437326193,7.849901885492727e-05,0.6774255633354187,0.01899290829896927,0.0003270980669185519,0.14532706141471863,1.2962236404418945,1.1457593441009521,1.9584707021713257,41.00395584106445,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,915.0,924.5,0.9650637373929096,True,0.0009883642196655273,0.9990116357803345,injector_degradation,0.3423492908477783,0.9977052807807922,0.0013395975111052394,0.00011569981143111363,0.3242831230163574,0.012915104627609253,0.0002838952641468495,0.10077992081642151,1.3364536762237549,1.1513410806655884,2.124197483062744,41.69015121459961,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,920.0,929.5,0.9226967221292282,True,0.005352795124053955,0.994647204875946,injector_degradation,0.11085730791091919,0.993629515171051,0.0025310679338872433,9.203039371641353e-05,0.3610185384750366,0.08322248607873917,0.0002043618878815323,0.047010455280542374,1.2921876907348633,1.0423016548156738,2.1045918464660645,41.82225036621094,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,925.0,934.5,0.9193732901422664,True,0.004151582717895508,0.9958484172821045,injector_degradation,0.27055612206459045,0.9959540367126465,0.0026219221763312817,8.140863064909354e-05,0.4286682903766632,0.01409059576690197,0.00040023549809120595,0.09241364151239395,1.355269432067871,1.1065173149108887,2.0518674850463867,41.72366714477539,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,930.0,939.5,0.9014217486722711,True,0.0001843571662902832,0.9998156428337097,injector_degradation,0.29785215854644775,0.9886614084243774,0.0016648964956402779,4.737584094982594e-05,0.669100284576416,0.01815005950629711,0.00027005423908121884,0.13045991957187653,1.1740822792053223,0.9629989266395569,1.8345789909362793,41.91630172729492,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,935.0,944.5,0.8826622084576026,True,0.0004608631134033203,0.9995391368865967,injector_degradation,0.17377126216888428,0.9557076096534729,0.0015931421658024192,0.0001695127139100805,0.8747333288192749,0.028550075367093086,0.0002902571577578783,0.2955731451511383,1.168607234954834,0.953061580657959,1.7774739265441895,40.67239761352539,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,940.0,949.5,0.7172055075051866,True,0.0034668445587158203,0.9965331554412842,injector_degradation; sensor_drift,0.15416990220546722,0.9472905993461609,0.004186850041151047,0.00018027295300271362,0.9277953505516052,0.025113511830568314,0.0003460054867900908,0.24555882811546326,1.0561704635620117,0.7764410376548767,1.4493787288665771,42.197776794433594,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,945.0,954.5,0.7466274189512966,True,0.0004799365997314453,0.9995200634002686,injector_degradation; sensor_drift,0.1305856853723526,0.9448654651641846,0.004758807830512524,0.0001041925570461899,0.8809797167778015,0.05563109740614891,0.0005312333814799786,0.1965472400188446,0.976951539516449,0.7364668846130371,1.4146438837051392,42.49822235107422,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,950.0,959.5,0.6774857971237913,True,0.0005888938903808594,0.9994111061096191,injector_degradation; sensor_drift,0.13437652587890625,0.8570080399513245,0.010426521301269531,0.00013349673827178776,0.9589126110076904,0.04068742319941521,0.0004704379243776202,0.26085180044174194,1.0428739786148071,0.7953064441680908,1.4242967367172241,42.4227180480957,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,955.0,964.5,0.6701534719280478,True,0.0005262494087219238,0.9994737505912781,injector_degradation; sensor_drift,0.18636606633663177,0.9174504280090332,0.006205266807228327,0.00018729707517195493,0.9242798686027527,0.03255104273557663,0.0007391804829239845,0.2710024118423462,1.0326488018035889,0.784815788269043,1.389186143875122,41.858551025390625,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,960.0,969.5,0.6820684277024384,True,0.0036233067512512207,0.9963766932487488,injector_degradation; sensor_drift,0.09334804862737656,0.8648426532745361,0.013207705691456795,0.00027165067149326205,0.9518391489982605,0.06472883373498917,0.0005638558650389314,0.26572057604789734,1.0300761461257935,0.7920013070106506,1.4075156450271606,42.52199172973633,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,965.0,974.5,0.6869922625569008,True,0.000156402587890625,0.9998435974121094,injector_degradation; sensor_drift,0.16407382488250732,0.9232314825057983,0.008504890836775303,7.726295007159933e-05,0.9420509934425354,0.03115583397448063,0.00035611019120551646,0.20507396757602692,0.9591920375823975,0.7179775238037109,1.330504298210144,42.13167190551758,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,970.0,979.5,0.6458567344158059,True,0.033525049686431885,0.9664749503135681,injector_degradation; sensor_drift,0.05875769630074501,0.9356940984725952,0.01810232736170292,0.0004878454783465713,0.8828240036964417,0.22652101516723633,0.000905450782738626,0.29988500475883484,1.0006834268569946,0.7460917830467224,1.3500064611434937,42.197059631347656,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,975.0,984.5,0.9177867515527349,True,0.00015842914581298828,0.999841570854187,injector_degradation; sensor_drift,0.23613141477108002,0.9844387173652649,0.0033552064560353756,1.8262775483890437e-05,0.8823050856590271,0.007848919369280338,0.00052450638031587,0.11526273936033249,1.5350652933120728,1.3211981058120728,2.2302894592285156,43.2752571105957,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,980.0,989.5,0.8949333374445199,True,0.00017434358596801758,0.999825656414032,injector_degradation,0.1544298380613327,0.9901738166809082,0.0010553498286753893,4.145465209148824e-05,0.6577837467193604,0.033263273537158966,0.00040542572969570756,0.08633063733577728,1.4500908851623535,1.131798267364502,2.2309041023254395,42.127017974853516,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,985.0,994.5,0.9262489501937072,True,0.0052337646484375,0.9947662353515625,injector_degradation,0.09663105010986328,0.9927613735198975,0.0024342848919332027,2.2208578229765408e-05,0.6316903233528137,0.02348298579454422,0.00027448631590232253,0.03290196880698204,1.5554522275924683,1.314865231513977,2.3386361598968506,43.94367599487305,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,990.0,999.5,0.9172699219898426,True,0.00038433074951171875,0.9996156692504883,injector_degradation,0.11784149706363678,0.9947336912155151,0.0007634752546437085,1.0178341653954703e-05,0.6399485468864441,0.013863231055438519,0.0003547512460500002,0.03638819232583046,1.4838465452194214,1.2508959770202637,2.204397439956665,43.15617752075195,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,995.0,1004.5,0.8919302779095581,True,0.00022965669631958008,0.9997703433036804,injector_degradation,0.22566455602645874,0.9879266619682312,0.0008700584876351058,3.3558299037395045e-05,0.7337069511413574,0.008003728464245796,0.00027807283913716674,0.09723736345767975,1.3090217113494873,1.0146126747131348,2.103015422821045,42.249359130859375,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1000.0,1009.5,0.9522083995317296,True,0.0016096830368041992,0.9983903169631958,injector_degradation,0.115500308573246,0.9943861961364746,0.0008616351988166571,1.1973316759394947e-05,0.6980467438697815,0.011766997165977955,0.00026363038341514766,0.038292136043310165,1.4973396062850952,1.2356858253479004,2.2639236450195312,43.3828239440918,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1005.0,1014.5,0.9218396123990028,True,0.0010852813720703125,0.9989147186279297,injector_degradation,0.2116832435131073,0.9838602542877197,0.0009721793467178941,4.935665856464766e-05,0.7198002934455872,0.010378866456449032,0.00020760814368259162,0.07834045588970184,1.3357186317443848,1.0586962699890137,2.134946823120117,41.566619873046875,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1010.0,1019.5,0.9096266158929469,True,0.0006274580955505371,0.9993725419044495,injector_degradation,0.260932058095932,0.98587566614151,0.000878716993611306,5.593066453002393e-05,0.7406398057937622,0.008947222493588924,0.00031231791945174336,0.137453094124794,1.2377747297286987,0.973021388053894,2.0043864250183105,41.40223693847656,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1015.0,1024.5,0.9409363874798797,True,0.0007336735725402832,0.9992663264274597,injector_degradation,0.23609191179275513,0.9889688491821289,0.0013112962478771806,6.137668151495745e-06,0.809283435344696,0.002758034272119403,0.0002285866648890078,0.037702567875385284,1.39836585521698,1.2162531614303589,2.135388135910034,41.46322250366211,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1020.0,1029.5,0.9065078214250524,True,0.0004658699035644531,0.9995341300964355,injector_degradation,0.2942189872264862,0.9925543665885925,0.00032393020228482783,2.752070031419862e-05,0.6475405693054199,0.004146479535847902,0.00030467892065644264,0.08141064643859863,1.3059799671173096,1.0209288597106934,2.0936946868896484,40.771820068359375,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1025.0,1034.5,0.9259415101427989,True,0.0005210041999816895,0.9994789958000183,injector_degradation,0.26930946111679077,0.9939510822296143,0.0004183920391369611,1.0543198186496738e-05,0.7178239822387695,0.002258907537907362,0.00028714549262076616,0.05124615132808685,1.4515858888626099,1.1481231451034546,2.2668991088867188,41.30536651611328,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1030.0,1039.5,0.9259866628190536,True,0.0012884140014648438,0.9987115859985352,injector_degradation,0.1843050867319107,0.9948903322219849,0.0005494854995049536,1.913132655317895e-05,0.5552471876144409,0.007161591202020645,0.00022640284441877156,0.0425272099673748,1.3895926475524902,1.1199358701705933,2.2093710899353027,42.04071807861328,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1035.0,1044.5,0.9235492454261253,True,0.0006342530250549316,0.9993657469749451,injector_degradation,0.16603660583496094,0.9924421310424805,0.0007948433049023151,1.23212539619999e-05,0.7000535130500793,0.008463374339044094,0.00021674689196515828,0.044142238795757294,1.3335727453231812,1.0454870462417603,2.145906686782837,42.11907196044922,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1040.0,1049.5,0.906546774401366,True,0.00033092498779296875,0.999669075012207,injector_degradation,0.2581880986690521,0.9927627444267273,0.0006728057051077485,1.3026607120991684e-05,0.6746624112129211,0.004657074809074402,0.00023892911849543452,0.0495179183781147,1.377659559249878,1.1061888933181763,2.1740903854370117,42.142127990722656,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1045.0,1054.5,0.9051479306613138,True,0.00021439790725708008,0.9997856020927429,injector_degradation,0.16246546804904938,0.9899665117263794,0.0006060892483219504,1.7836664483183995e-05,0.7179900407791138,0.011242280714213848,0.00034965804661624134,0.05902498960494995,1.442918300628662,1.122706651687622,2.2444632053375244,42.75042724609375,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1050.0,1059.5,0.9083859462596917,True,0.0001246929168701172,0.9998753070831299,injector_degradation,0.143790140748024,0.9796461462974548,0.0006690328591503203,1.7286776710534468e-05,0.8586602807044983,0.010330691933631897,0.0002998626441694796,0.05889323353767395,1.2398030757904053,0.9450963735580444,1.919966459274292,41.581764221191406,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1055.0,1064.5,0.9137514129621922,True,0.00041931867599487305,0.9995806813240051,injector_degradation,0.257773220539093,0.9898250699043274,0.00035962072433903813,3.699270018842071e-05,0.6257352232933044,0.005033600609749556,0.00031816388946026564,0.04899270087480545,1.146093726158142,0.9220082759857178,1.74196195602417,41.148033142089844,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1060.0,1069.5,0.9225793201148114,True,0.0011446475982666016,0.9988553524017334,injector_degradation,0.25500866770744324,0.9946086406707764,0.00026333320420235395,5.111648715683259e-05,0.427562952041626,0.007058259099721909,0.00021377846132963896,0.05883974954485893,1.4040842056274414,1.122715950012207,2.1852424144744873,42.436458587646484,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1065.0,1074.5,0.9171170508176277,True,0.0001811385154724121,0.9998188614845276,injector_degradation,0.2570290267467499,0.9943165183067322,0.0006641285144723952,8.912872544897255e-06,0.6292270421981812,0.004029747564345598,0.00017929017485585064,0.03721258044242859,1.4090101718902588,1.1442534923553467,2.2107901573181152,42.836910247802734,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1070.0,1079.5,0.9381644493490114,True,0.0006418824195861816,0.9993581175804138,injector_degradation,0.18145298957824707,0.9920387268066406,0.0009472349192947149,1.0813309927470982e-05,0.6507018804550171,0.0067809526808559895,0.00018565257778391242,0.02888709492981434,1.5325238704681396,1.3059674501419067,2.319167137145996,43.801326751708984,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1075.0,1084.5,0.9158870134143438,True,0.0004627704620361328,0.9995372295379639,injector_degradation,0.1940227746963501,0.9948124885559082,0.0003510068345349282,2.1981939426041208e-05,0.5223163366317749,0.011811433359980583,0.0002322249347344041,0.05213634669780731,1.4310425519943237,1.0928850173950195,2.3062140941619873,42.40989685058594,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1080.0,1089.5,0.9274899908694451,True,0.00013077259063720703,0.9998692274093628,injector_degradation,0.27553361654281616,0.9924219250679016,0.0006075693527236581,1.625388176762499e-05,0.5656606554985046,0.007378711830824614,0.00025665503926575184,0.04717189446091652,1.4065117835998535,1.0839978456497192,2.2413434982299805,42.81307601928711,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1085.0,1094.5,0.944329075108922,True,0.00022584199905395508,0.999774158000946,injector_degradation,0.21314547955989838,0.9932492971420288,0.00023983180290088058,1.865973354142625e-05,0.5822706818580627,0.004831984173506498,0.00022806307242717594,0.038181353360414505,1.2293349504470825,0.9579260349273682,1.8852908611297607,40.90380096435547,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1090.0,1099.5,0.9508864169740818,True,0.00047075748443603516,0.999529242515564,injector_degradation,0.16831448674201965,0.9906508922576904,0.0003137555031571537,2.3616335965925828e-05,0.6767855882644653,0.006297856103628874,0.0001791842223610729,0.03838728368282318,1.2405718564987183,0.9716141223907471,1.918071985244751,41.474037170410156,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1095.0,1104.5,0.9360032393127149,True,0.00022655725479125977,0.9997734427452087,injector_degradation,0.18339292705059052,0.9907121062278748,0.00026830474962480366,1.6737025362090208e-05,0.6781029105186462,0.006440357305109501,0.00016821976169012487,0.036063455045223236,1.2043849229812622,0.9308164715766907,1.8539023399353027,41.26163864135742,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1100.0,1109.5,0.9427127164878792,True,0.0005105733871459961,0.999489426612854,injector_degradation,0.20231209695339203,0.9903281331062317,0.00027832775958813727,2.016412327066064e-05,0.6497626900672913,0.004622395616024733,0.00020331704581622034,0.03302799165248871,1.2402141094207764,0.987016499042511,1.8799318075180054,41.033973693847656,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1105.0,1114.5,0.9445558795401827,True,0.0001119375228881836,0.9998880624771118,injector_degradation,0.20198187232017517,0.9905959367752075,0.00021470649517141283,1.6913234503590502e-05,0.6685599088668823,0.004520826507359743,0.00031621885136701167,0.04868336021900177,1.2477866411209106,0.9786561727523804,1.9085689783096313,40.88314437866211,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1110.0,1119.5,0.9269699209261928,True,6.258487701416016e-05,0.9999374151229858,injector_degradation,0.199721097946167,0.977976381778717,0.0005269289249554276,1.3598365512734745e-05,0.8239014744758606,0.004849722608923912,0.0002494162763468921,0.04816560819745064,1.156185269355774,0.8875846862792969,1.7625166177749634,41.047218322753906,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1115.0,1124.5,0.9242440589439378,True,0.00041049718856811523,0.9995895028114319,injector_degradation,0.1981000155210495,0.9924046397209167,0.000229928336921148,2.2248963432502933e-05,0.6432370543479919,0.00460148835554719,0.00031345829484052956,0.04209361970424652,1.1788067817687988,0.9527353644371033,1.8047868013381958,40.502769470214844,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1120.0,1129.5,0.9214166179041019,True,8.511543273925781e-05,0.9999148845672607,injector_degradation,0.22925296425819397,0.9887895584106445,0.0003794513177126646,1.5818468455108814e-05,0.6931882500648499,0.0043022241443395615,0.00027147019864059985,0.04409473389387131,1.1526228189468384,0.8922519683837891,1.7692005634307861,40.94464874267578,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1125.0,1134.5,0.9358816524849471,True,0.0008819699287414551,0.9991180300712585,injector_degradation,0.1729300171136856,0.9928873181343079,0.00038165520527400076,1.9428627638262697e-05,0.632318913936615,0.006045169662684202,0.00023529617465101182,0.033887796103954315,1.171709418296814,0.9278161525726318,1.7793036699295044,40.6270866394043,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
fault_eng_002,injector_degradation_002,1130.0,1139.5,0.9422303156346454,True,4.267692565917969e-05,0.9999573230743408,injector_degradation,0.19335322082042694,0.9897145628929138,0.000478382280562073,1.2385258742142469e-05,0.6530650854110718,0.010080331936478615,0.00022688259196002036,0.034463830292224884,1.1814943552017212,0.9162291288375854,1.796163558959961,41.192481994628906,24_missing_values_imputed; throttle_actual_out_of_range,,none,,,elevated
